5,9957,7742,9393
10,9984,8708,9658
15,9998,8787,9786
20,9998,9015,9858
25,9998,9015,9874
30,9998,9080,9893
35,9998,9092,9907
40,9998,9092,9934
45,9998,9662,9940
50,9998,9662,9942
55,9998,9700,9952
60,9998,9700,9954
65,9998,9700,9956
70,10000,9700,9963
75,10000,9700,9966
80,10000,9700,9966
85,10000,9808,9967
90,10000,9808,9968
95,10000,9808,9968
100,10000,9835,9970
105,10000,9835,9970
110,10000,9835,9970
115,10000,9835,9972
120,10000,9835,9972
125,10000,9835,9972
130,10000,9846,9975
135,10000,9865,9978
140,10000,9865,9979
145,10000,9865,9979
150,10000,9865,9980
155,10000,9920,9981
160,10000,9920,9981
165,10000,9920,9981
170,10000,9920,9982
175,10000,9920,9983
180,10000,9920,9984
185,10000,9920,9984
190,10000,9920,9984
195,10000,9920,9984
200,10000,9920,9984
205,10000,9920,9984
210,10000,9920,9985
215,10000,9920,9985
220,10000,9920,9985
225,10000,9920,9985
230,10000,9922,9985
235,10000,9922,9986
240,10000,9922,9986
245,10000,9922,9986
250,10000,9922,9986
255,10000,9922,9986
260,10000,9954,9986
265,10000,9954,9986
270,10000,9954,9987
275,10000,9954,9987
280,10000,9954,9987
285,10000,9954,9987
290,10000,9954,9988
295,10000,9954,9988
300,10000,9954,9988
305,10000,9954,9989
310,10000,9954,9989
315,10000,9954,9989
320,10000,9954,9989
325,10000,9954,9989
330,10000,9954,9989
335,10000,9954,9989
340,10000,9954,9989
345,10000,9954,9989
350,10000,9954,9989
355,10000,9954,9990
360,10000,9954,9990
365,10000,9954,9990
370,10000,9954,9990
375,10000,9954,9990
380,10000,9954,9990
385,10000,9954,9991
390,10000,9954,9991
395,10000,9954,9991
400,10000,9954,9992
405,10000,9963,9992
410,10000,9963,9992
415,10000,9963,9992
420,10000,9963,9992
425,10000,9963,9992
430,10000,9963,9993
435,10000,9963,9993
440,10000,9963,9993
445,10000,9968,9993
450,10000,9968,9994
455,10000,9968,9994
460,10000,9968,9994
465,10000,9968,9994
470,10000,9968,9994
475,10000,9968,9994
480,10000,9968,9994
485,10000,9968,9994
490,10000,9968,9994
495,10000,9968,9994
500,10000,9968,9994
505,10000,9968,9994
510,10000,9968,9994
515,10000,9968,9994
520,10000,9968,9995
525,10000,9968,9995
530,10000,9968,9995
535,10000,9968,9995
540,10000,9968,9995
545,10000,9968,9995
550,10000,9968,9995
555,10000,9968,9995
560,10000,9968,9995
565,10000,9968,9995
570,10000,9968,9995
575,10000,9968,9995
580,10000,9968,9995
585,10000,9968,9995
590,10000,9968,9995
595,10000,9968,9995
600,10000,9968,9995
605,10000,9968,9995
610,10000,9968,9995
615,10000,9968,9995
620,10000,9968,9995
625,10000,9968,9995
630,10000,9968,9995
635,10000,9968,9995
640,10000,9968,9995
645,10000,9968,9995
650,10000,9968,9995
655,10000,9968,9995
660,10000,9968,9995
665,10000,9977,9995
670,10000,9977,9995
675,10000,9977,9995
680,10000,9977,9995
685,10000,9977,9995
690,10000,9977,9995
695,10000,9977,9996
700,10000,9977,9996
705,10000,9977,9996
710,10000,9977,9996
715,10000,9977,9996
720,10000,9977,9996
725,10000,9977,9996
730,10000,9977,9996
735,10000,9977,9996
740,10000,9977,9996
745,10000,9977,9996
750,10000,9977,9996
755,10000,9977,9996
760,10000,9977,9996
765,10000,9977,9996
770,10000,9977,9996
775,10000,9977,9996
780,10000,9977,9997
785,10000,9977,9997
790,10000,9977,9997
795,10000,9977,9997
800,10000,9977,9997
805,10000,9977,9997
810,10000,9977,9997
815,10000,9977,9997
820,10000,9977,9997
825,10000,9977,9997
830,10000,9977,9997
835,10000,9977,9997
840,10000,9977,9997
845,10000,9977,9997
850,10000,9977,9997
855,10000,9986,9997
860,10000,9986,9997
865,10000,9986,9997
870,10000,9986,9997
875,10000,9986,9997
880,10000,9986,9997
885,10000,9986,9997
890,10000,9986,9997
895,10000,9986,9997
900,10000,9986,9997
905,10000,9986,9997
910,10000,9986,9997
915,10000,9986,9997
920,10000,9986,9997
925,10000,9986,9997
930,10000,9986,9997
935,10000,9986,9997
940,10000,9986,9997
945,10000,9986,9997
950,10000,9986,9997
955,10000,9986,9997
960,10000,9986,9997
965,10000,9986,9997
970,10000,9986,9997
975,10000,9986,9997
980,10000,9986,9997
985,10000,9986,9997
990,10000,9986,9997
995,10000,9986,9997
1000,10000,9986,9997
1005,10000,9986,9997
1010,10000,9986,9997
1015,10000,9986,9997
1020,10000,9986,9997
1025,10000,9986,9997
1030,10000,9986,9997
1035,10000,9986,9997
1040,10000,9986,9997
1045,10000,9986,9997
1050,10000,9986,9997
1055,10000,9986,9997
1060,10000,9986,9997
1065,10000,9986,9997
1070,10000,9986,9997
1075,10000,9986,9997
1080,10000,9986,9997
1085,10000,9986,9997
1090,10000,9986,9997
1095,10000,9986,9997
1100,10000,9986,9997
1105,10000,9986,9997
1110,10000,9986,9997
1115,10000,9986,9997
1120,10000,9986,9997
1125,10000,9986,9997
1130,10000,9986,9998
1135,10000,9986,9998
1140,10000,9986,9998
1145,10000,9986,9998
1150,10000,9986,9998
1155,10000,9986,9998
1160,10000,9986,9998
